období,obvod,typ dat,kategorie,přestupek,počet,částka
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,zákaz zastavení,460,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,zákaz stání,32,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,pěší zóna,23,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,stání na chodníku,1153184,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,modrá zóna,11,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,fialová zóna,32,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,61,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,stání v křižovatce,258,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,47,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,jízda na červenou,0,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,přestupky chodců,105,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,přestupky cyklistů,22,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,0,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-02-01,OŘ10,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-02-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,2,
2024-02-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,21,
2024-02-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-02-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-02-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,9,
2024-02-01,OŘ10,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,17,
2024-02-01,OŘ10,Počet uložených pokut,Veřejný pořádek a zeleň,,7,
2024-02-01,OŘ10,Počet uložených pokut,Doprava,,186,
2024-02-01,OŘ10,Počet uložených pokut,Ostatní přestupky,,0,
2024-02-01,OŘ10,Počet uložených pokut,BP v hotovosti,,174,
2024-02-01,OŘ10,Počet uložených pokut,BP na místě nezaplacené,,19,
2024-02-01,OŘ10,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,91,
2024-02-01,OŘ10,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,144,
2024-02-01,OŘ10,Další formy řešení přestupků,Vydané VOPP,,222,
2024-02-01,OŘ10,Další formy řešení přestupků,Vyrozumění OPSP,,2728620,
2024-02-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,4,
2024-02-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,23,
2024-02-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,136,
2024-02-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,23,
2024-02-01,OŘ11,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,9,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,zákaz vjezdu,214,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,zákaz zastavení,973,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,zákaz stání,12,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,pěší zóna,4,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,stání na chodníku,333,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,83,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,stání v křižovatce,195,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,22,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,jízda na červenou,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,přestupky chodců,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,přestupky cyklistů,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,36,
2024-02-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,5,
2024-02-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,0,
2024-02-01,OŘ11,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,105,
2024-02-01,OŘ11,Počet uložených pokut,Veřejný pořádek a zeleň,,19,
2024-02-01,OŘ11,Počet uložených pokut,Doprava,,108,
2024-02-01,OŘ11,Počet uložených pokut,Ostatní přestupky,,25,
2024-02-01,OŘ11,Počet uložených pokut,BP v hotovosti,,118,
2024-02-01,OŘ11,Počet uložených pokut,BP na místě nezaplacené,,34,
2024-02-01,OŘ11,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,6,
2024-02-01,OŘ11,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,68,
2024-02-01,OŘ11,Další formy řešení přestupků,Vydané VOPP,,294,
2024-02-01,OŘ11,Další formy řešení přestupků,Vyrozumění OPSP,,2309761,
2024-02-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,8,
2024-02-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,0,
2024-02-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,4,
2024-02-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,80,
2024-02-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,10,
2024-02-01,OŘ12,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,0,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,zákaz vjezdu,118,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,zákaz zastavení,758,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,zákaz stání,89,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,pěší zóna,1,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,stání na chodníku,162,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,193,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,stání v křižovatce,288,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,13,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,jízda na červenou,1,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,přestupky chodců,6,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,přestupky cyklistů,2,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,16,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,4,
2024-02-01,OŘ12,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,1,
2024-02-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,24,
2024-02-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,8,
2024-02-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-02-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-02-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,4,
2024-02-01,OŘ12,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,87,
2024-02-01,OŘ12,Počet uložených pokut,Veřejný pořádek a zeleň,,28,
2024-02-01,OŘ12,Počet uložených pokut,Doprava,,240,
2024-02-01,OŘ12,Počet uložených pokut,Ostatní přestupky,,24,
2024-02-01,OŘ12,Počet uložených pokut,BP v hotovosti,,199,
2024-02-01,OŘ12,Počet uložených pokut,BP na místě nezaplacené,,93,
2024-02-01,OŘ12,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,0,
2024-02-01,OŘ12,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,12,
2024-02-01,OŘ12,Další formy řešení přestupků,Vydané VOPP,,179,
2024-02-01,OŘ12,Další formy řešení přestupků,Vyrozumění OPSP,,2188397,
2024-02-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,96,
2024-02-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,44,
2024-02-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,92,
2024-02-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,47,
2024-02-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,337,
2024-02-01,OŘ13,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,3,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,zákaz vjezdu,215,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,zákaz zastavení,807,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,zákaz stání,196,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,pěší zóna,57,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,stání na chodníku,475,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,1,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,150,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,stání v křižovatce,177,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,20,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,jízda na červenou,2,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,přestupky chodců,91,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,přestupky cyklistů,18,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,0,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-02-01,OŘ13,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-02-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,7,
2024-02-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,146,
2024-02-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-02-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-02-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,0,
2024-02-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,38,
2024-02-01,OŘ13,Počet uložených pokut,Veřejný pořádek a zeleň,,16,
2024-02-01,OŘ13,Počet uložených pokut,Doprava,,105,
2024-02-01,OŘ13,Počet uložených pokut,Ostatní přestupky,,12,
2024-02-01,OŘ13,Počet uložených pokut,BP v hotovosti,,115,
2024-02-01,OŘ13,Počet uložených pokut,BP na místě nezaplacené,,18,
2024-02-01,OŘ13,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,20,
2024-02-01,OŘ13,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,663,
2024-02-01,OŘ13,Další formy řešení přestupků,Vydané VOPP,,213,
2024-02-01,OŘ13,Další formy řešení přestupků,Vyrozumění OPSP,,3010619,
2024-02-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,18,
2024-02-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,4,
2024-02-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,22,
2024-02-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,52,
2024-02-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,113,
2024-02-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,2,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz vjezdu,434,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz zastavení,864,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz stání,196,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,pěší zóna,12,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,stání na chodníku,433,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,207,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,stání v křižovatce,216,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,21,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,jízda na červenou,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,přestupky chodců,11,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,přestupky cyklistů,4,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,46,
2024-02-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,126,
2024-02-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,0,
2024-02-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,34,
2024-02-01,OŘ14,Počet uložených pokut,Veřejný pořádek a zeleň,,34,
2024-02-01,OŘ14,Počet uložených pokut,Doprava,,366,
2024-02-01,OŘ14,Počet uložených pokut,Ostatní přestupky,,86,
2024-02-01,OŘ14,Počet uložených pokut,BP v hotovosti,,369,
2024-02-01,OŘ14,Počet uložených pokut,BP na místě nezaplacené,,117,
2024-02-01,OŘ14,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,2,
2024-02-01,OŘ14,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,157,
2024-02-01,OŘ14,Další formy řešení přestupků,Vydané VOPP,,381,
2024-02-01,OŘ14,Další formy řešení přestupků,Vyrozumění OPSP,,2687699,
2024-02-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,35,
2024-02-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,3,
2024-02-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,12,
2024-02-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,20,
2024-02-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,15,
2024-02-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,0,
2024-02-01,OŘ15,Počty zjištěných přestupků,Doprava,zákaz vjezdu,194,
2024-02-01,OŘ15,Počty zjištěných přestupků,Doprava,zákaz zastavení,357,
2024-02-01,OŘ15,Počty zjištěných přestupků,Doprava,zákaz stání,494,
2024-02-01,OŘ15,Počty zjištěných přestupků,Doprava,pěší zóna,1,
2024-02-01,OŘ15,Počty zjištěných přestupků,Doprava,stání na chodníku,107,
2024-02-01,OŘ15,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-02-01,OŘ15,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
